Tick;Step;DateTime;ActionPoints;Alive;Color;Energy;GamePoints;MemberId;RemainingShots;Stance;TeamName;VisibilityRange;VisualRange;WasTaggedLastTick;XCor;XSpawn;YCor;YSpawn;X;Y;ID
506;506;2021-01-01T11:08:26.0000000+01:00;0;False;Blue;-4;0;9;5;Standing;;10;10;False;50;50;1;1;50;1;9f31fb40-ed13-470e-a141-ae895d3d15a9
507;507;2021-01-01T11:08:27.0000000+01:00;4;True;Red;100;620;2;3;Standing;ViviMind;10;10;False;49;1;1;2;49;1;20b2fce2-682b-4e3e-8c47-5e167a664e46
507;507;2021-01-01T11:08:27.0000000+01:00;0;False;Yellow;-7;0;4;0;Standing;ViviMindCopy;10;10;False;25;25;37;49;25;37;26cf382b-e7ee-4fb2-aef0-c7d9606ef930
507;507;2021-01-01T11:08:27.0000000+01:00;9;True;Red;100;0;1;5;Standing;ViviMind;10;10;False;30;1;39;1;30;39;01c1a908-a3a5-43dd-8629-5633e8b0a088
507;507;2021-01-01T11:08:27.0000000+01:00;0;False;Yellow;-8;0;6;2;Standing;ViviMindCopy;10;10;True;32;26;26;50;32;26;4f1f18dd-12e8-44ad-b11f-2f1ee4778e44
507;507;2021-01-01T11:08:27.0000000+01:00;0;False;Yellow;-5;10;5;0;Standing;ViviMindCopy;10;10;False;25;25;37;50;25;37;00339bfd-005a-468d-9db2-94ced9d4fd90
507;507;2021-01-01T11:08:27.0000000+01:00;0;False;Blue;-2;0;7;5;Standing;;10;10;False;50;50;2;2;50;2;fab4dae7-0689-4618-9037-0fa2e3eb1f2f
507;507;2021-01-01T11:08:27.0000000+01:00;4;True;Red;100;150;3;2;Standing;ViviMind;10;10;False;49;2;1;1;49;1;44a9575a-9e7d-4429-b517-fed6e9633e20
507;507;2021-01-01T11:08:27.0000000+01:00;10;True;Blue;100;0;8;5;Standing;;10;10;False;49;49;1;1;49;1;c9b899b6-52d5-490b-b306-68371bff0571
507;507;2021-01-01T11:08:27.0000000+01:00;0;False;Blue;-4;0;9;5;Standing;;10;10;False;50;50;1;1;50;1;9f31fb40-ed13-470e-a141-ae895d3d15a9
508;508;2021-01-01T11:08:28.0000000+01:00;4;True;Red;100;620;2;2;Standing;ViviMind;10;10;False;49;1;1;2;49;1;20b2fce2-682b-4e3e-8c47-5e167a664e46
508;508;2021-01-01T11:08:28.0000000+01:00;0;False;Yellow;-7;0;4;0;Standing;ViviMindCopy;10;10;False;25;25;37;49;25;37;26cf382b-e7ee-4fb2-aef0-c7d9606ef930
508;508;2021-01-01T11:08:28.0000000+01:00;9;True;Red;100;0;1;5;Standing;ViviMind;10;10;False;31;1;38;1;31;38;01c1a908-a3a5-43dd-8629-5633e8b0a088
508;508;2021-01-01T11:08:28.0000000+01:00;0;False;Yellow;-8;0;6;2;Standing;ViviMindCopy;10;10;True;32;26;26;50;32;26;4f1f18dd-12e8-44ad-b11f-2f1ee4778e44
508;508;2021-01-01T11:08:28.0000000+01:00;0;False;Yellow;-5;10;5;0;Standing;ViviMindCopy;10;10;False;25;25;37;50;25;37;00339bfd-005a-468d-9db2-94ced9d4fd90
508;508;2021-01-01T11:08:28.0000000+01:00;0;False;Blue;-2;0;7;5;Standing;;10;10;False;50;50;2;2;50;2;fab4dae7-0689-4618-9037-0fa2e3eb1f2f
508;508;2021-01-01T11:08:28.0000000+01:00;4;True;Red;100;150;3;1;Standing;ViviMind;10;10;False;49;2;1;1;49;1;44a9575a-9e7d-4429-b517-fed6e9633e20
508;508;2021-01-01T11:08:28.0000000+01:00;10;True;Blue;100;0;8;5;Standing;;10;10;False;49;49;1;1;49;1;c9b899b6-52d5-490b-b306-68371bff0571
508;508;2021-01-01T11:08:28.0000000+01:00;0;False;Blue;-4;0;9;5;Standing;;10;10;False;50;50;1;1;50;1;9f31fb40-ed13-470e-a141-ae895d3d15a9
509;509;2021-01-01T11:08:29.0000000+01:00;4;True;Red;100;620;2;1;Standing;ViviMind;10;10;False;49;1;1;2;49;1;20b2fce2-682b-4e3e-8c47-5e167a664e46
509;509;2021-01-01T11:08:29.0000000+01:00;0;False;Yellow;-7;0;4;0;Standing;ViviMindCopy;10;10;False;25;25;37;49;25;37;26cf382b-e7ee-4fb2-aef0-c7d9606ef930
509;509;2021-01-01T11:08:29.0000000+01:00;9;True;Red;100;0;1;5;Standing;ViviMind;10;10;False;32;1;37;1;32;37;01c1a908-a3a5-43dd-8629-5633e8b0a088
509;509;2021-01-01T11:08:29.0000000+01:00;0;False;Yellow;-8;0;6;2;Standing;ViviMindCopy;10;10;True;32;26;26;50;32;26;4f1f18dd-12e8-44ad-b11f-2f1ee4778e44
509;509;2021-01-01T11:08:29.0000000+01:00;0;False;Yellow;-5;10;5;0;Standing;ViviMindCopy;10;10;False;25;25;37;50;25;37;00339bfd-005a-468d-9db2-94ced9d4fd90
509;509;2021-01-01T11:08:29.0000000+01:00;0;False;Blue;-2;0;7;5;Standing;;10;10;False;50;50;2;2;50;2;fab4dae7-0689-4618-9037-0fa2e3eb1f2f
509;509;2021-01-01T11:08:29.0000000+01:00;4;True;Red;100;150;3;0;Standing;ViviMind;10;10;False;49;2;1;1;49;1;44a9575a-9e7d-4429-b517-fed6e9633e20
509;509;2021-01-01T11:08:29.0000000+01:00;10;True;Blue;100;0;8;5;Standing;;10;10;False;49;49;1;1;49;1;c9b899b6-52d5-490b-b306-68371bff0571
509;509;2021-01-01T11:08:29.0000000+01:00;0;False;Blue;-4;0;9;5;Standing;;10;10;False;50;50;1;1;50;1;9f31fb40-ed13-470e-a141-ae895d3d15a9
510;510;2021-01-01T11:08:30.0000000+01:00;4;True;Red;100;620;2;0;Standing;ViviMind;10;10;False;49;1;1;2;49;1;20b2fce2-682b-4e3e-8c47-5e167a664e46
510;510;2021-01-01T11:08:30.0000000+01:00;0;False;Yellow;-7;0;4;0;Standing;ViviMindCopy;10;10;False;25;25;37;49;25;37;26cf382b-e7ee-4fb2-aef0-c7d9606ef930
510;510;2021-01-01T11:08:30.0000000+01:00;9;True;Red;100;0;1;5;Standing;ViviMind;10;10;False;32;1;37;1;32;37;01c1a908-a3a5-43dd-8629-5633e8b0a088
510;510;2021-01-01T11:08:30.0000000+01:00;0;False;Yellow;-8;0;6;2;Standing;ViviMindCopy;10;10;True;32;26;26;50;32;26;4f1f18dd-12e8-44ad-b11f-2f1ee4778e44
510;510;2021-01-01T11:08:30.0000000+01:00;0;False;Yellow;-5;10;5;0;Standing;ViviMindCopy;10;10;False;25;25;37;50;25;37;00339bfd-005a-468d-9db2-94ced9d4fd90
510;510;2021-01-01T11:08:30.0000000+01:00;0;False;Blue;-2;0;7;5;Standing;;10;10;False;50;50;2;2;50;2;fab4dae7-0689-4618-9037-0fa2e3eb1f2f
510;510;2021-01-01T11:08:30.0000000+01:00;1;True;Red;100;150;3;4;Standing;ViviMind;10;10;False;49;2;1;1;49;1;44a9575a-9e7d-4429-b517-fed6e9633e20
510;510;2021-01-01T11:08:30.0000000+01:00;10;True;Blue;100;0;8;5;Standing;;10;10;False;49;49;1;1;49;1;c9b899b6-52d5-490b-b306-68371bff0571
510;510;2021-01-01T11:08:30.0000000+01:00;0;False;Blue;-4;0;9;5;Standing;;10;10;False;50;50;1;1;50;1;9f31fb40-ed13-470e-a141-ae895d3d15a9
511;511;2021-01-01T11:08:31.0000000+01:00;1;True;Red;100;620;2;4;Standing;ViviMind;10;10;False;49;1;1;2;49;1;20b2fce2-682b-4e3e-8c47-5e167a664e46
511;511;2021-01-01T11:08:31.0000000+01:00;0;False;Yellow;-7;0;4;0;Standing;ViviMindCopy;10;10;False;25;25;37;49;25;37;26cf382b-e7ee-4fb2-aef0-c7d9606ef930
511;511;2021-01-01T11:08:31.0000000+01:00;9;True;Red;100;0;1;5;Standing;ViviMind;10;10;False;32;1;37;1;32;37;01c1a908-a3a5-43dd-8629-5633e8b0a088
511;511;2021-01-01T11:08:31.0000000+01:00;0;False;Yellow;-8;0;6;2;Standing;ViviMindCopy;10;10;True;32;26;26;50;32;26;4f1f18dd-12e8-44ad-b11f-2f1ee4778e44
511;511;2021-01-01T11:08:31.0000000+01:00;0;False;Yellow;-5;10;5;0;Standing;ViviMindCopy;10;10;False;25;25;37;50;25;37;00339bfd-005a-468d-9db2-94ced9d4fd90
511;511;2021-01-01T11:08:31.0000000+01:00;0;False;Blue;-2;0;7;5;Standing;;10;10;False;50;50;2;2;50;2;fab4dae7-0689-4618-9037-0fa2e3eb1f2f
511;511;2021-01-01T11:08:31.0000000+01:00;4;True;Red;100;150;3;3;Standing;ViviMind;10;10;False;49;2;1;1;49;1;44a9575a-9e7d-4429-b517-fed6e9633e20
511;511;2021-01-01T11:08:31.0000000+01:00;10;True;Blue;100;0;8;5;Standing;;10;10;False;49;49;1;1;49;1;c9b899b6-52d5-490b-b306-68371bff0571
511;511;2021-01-01T11:08:31.0000000+01:00;0;False;Blue;-4;0;9;5;Standing;;10;10;False;50;50;1;1;50;1;9f31fb40-ed13-470e-a141-ae895d3d15a9
512;512;2021-01-01T11:08:32.0000000+01:00;4;True;Red;100;620;2;3;Standing;ViviMind;10;10;False;49;1;1;2;49;1;20b2fce2-682b-4e3e-8c47-5e167a664e46
512;512;2021-01-01T11:08:32.0000000+01:00;0;False;Yellow;-7;0;4;0;Standing;ViviMindCopy;10;10;False;25;25;37;49;25;37;26cf382b-e7ee-4fb2-aef0-c7d9606ef930
512;512;2021-01-01T11:08:32.0000000+01:00;9;True;Red;100;0;1;5;Standing;ViviMind;10;10;False;32;1;37;1;32;37;01c1a908-a3a5-43dd-8629-5633e8b0a088
512;512;2021-01-01T11:08:32.0000000+01:00;0;False;Yellow;-8;0;6;2;Standing;ViviMindCopy;10;10;True;32;26;26;50;32;26;4f1f18dd-12e8-44ad-b11f-2f1ee4778e44
512;512;2021-01-01T11:08:32.0000000+01:00;0;False;Yellow;-5;10;5;0;Standing;ViviMindCopy;10;10;False;25;25;37;50;25;37;00339bfd-005a-468d-9db2-94ced9d4fd90
512;512;2021-01-01T11:08:32.0000000+01:00;0;False;Blue;-2;0;7;5;Standing;;10;10;False;50;50;2;2;50;2;fab4dae7-0689-4618-9037-0fa2e3eb1f2f
512;512;2021-01-01T11:08:32.0000000+01:00;4;True;Red;100;150;3;2;Standing;ViviMind;10;10;False;49;2;1;1;49;1;44a9575a-9e7d-4429-b517-fed6e9633e20
512;512;2021-01-01T11:08:32.0000000+01:00;10;True;Blue;100;0;8;5;Standing;;10;10;False;49;49;1;1;49;1;c9b899b6-52d5-490b-b306-68371bff0571
512;512;2021-01-01T11:08:32.0000000+01:00;0;False;Blue;-4;0;9;5;Standing;;10;10;False;50;50;1;1;50;1;9f31fb40-ed13-470e-a141-ae895d3d15a9
513;513;2021-01-01T11:08:33.0000000+01:00;4;True;Red;100;620;2;2;Standing;ViviMind;10;10;False;49;1;1;2;49;1;20b2fce2-682b-4e3e-8c47-5e167a664e46
513;513;2021-01-01T11:08:33.0000000+01:00;0;False;Yellow;-7;0;4;0;Standing;ViviMindCopy;10;10;False;25;25;37;49;25;37;26cf382b-e7ee-4fb2-aef0-c7d9606ef930
513;513;2021-01-01T11:08:33.0000000+01:00;9;True;Red;100;0;1;5;Standing;ViviMind;10;10;False;32;1;37;1;32;37;01c1a908-a3a5-43dd-8629-5633e8b0a088
513;513;2021-01-01T11:08:33.0000000+01:00;0;False;Yellow;-8;0;6;2;Standing;ViviMindCopy;10;10;True;32;26;26;50;32;26;4f1f18dd-12e8-44ad-b11f-2f1ee4778e44
513;513;2021-01-01T11:08:33.0000000+01:00;0;False;Yellow;-5;10;5;0;Standing;ViviMindCopy;10;10;False;25;25;37;50;25;37;00339bfd-005a-468d-9db2-94ced9d4fd90
513;513;2021-01-01T11:08:33.0000000+01:00;0;False;Blue;-2;0;7;5;Standing;;10;10;False;50;50;2;2;50;2;fab4dae7-0689-4618-9037-0fa2e3eb1f2f
513;513;2021-01-01T11:08:33.0000000+01:00;4;True;Red;100;150;3;1;Standing;ViviMind;10;10;False;49;2;1;1;49;1;44a9575a-9e7d-4429-b517-fed6e9633e20
513;513;2021-01-01T11:08:33.0000000+01:00;10;True;Blue;100;0;8;5;Standing;;10;10;False;49;49;1;1;49;1;c9b899b6-52d5-490b-b306-68371bff0571
513;513;2021-01-01T11:08:33.0000000+01:00;0;False;Blue;-4;0;9;5;Standing;;10;10;False;50;50;1;1;50;1;9f31fb40-ed13-470e-a141-ae895d3d15a9
514;514;2021-01-01T11:08:34.0000000+01:00;4;True;Red;100;620;2;1;Standing;ViviMind;10;10;False;49;1;1;2;49;1;20b2fce2-682b-4e3e-8c47-5e167a664e46
514;514;2021-01-01T11:08:34.0000000+01:00;0;False;Yellow;-7;0;4;0;Standing;ViviMindCopy;10;10;False;25;25;37;49;25;37;26cf382b-e7ee-4fb2-aef0-c7d9606ef930
514;514;2021-01-01T11:08:34.0000000+01:00;9;True;Red;100;0;1;5;Standing;ViviMind;10;10;False;32;1;37;1;32;37;01c1a908-a3a5-43dd-8629-5633e8b0a088
514;514;2021-01-01T11:08:34.0000000+01:00;0;False;Yellow;-8;0;6;2;Standing;ViviMindCopy;10;10;True;32;26;26;50;32;26;4f1f18dd-12e8-44ad-b11f-2f1ee4778e44
514;514;2021-01-01T11:08:34.0000000+01:00;0;False;Yellow;-5;10;5;0;Standing;ViviMindCopy;10;10;False;25;25;37;50;25;37;00339bfd-005a-468d-9db2-94ced9d4fd90
514;514;2021-01-01T11:08:34.0000000+01:00;0;False;Blue;-2;0;7;5;Standing;;10;10;False;50;50;2;2;50;2;fab4dae7-0689-4618-9037-0fa2e3eb1f2f
514;514;2021-01-01T11:08:34.0000000+01:00;4;True;Red;100;150;3;0;Standing;ViviMind;10;10;False;49;2;1;1;49;1;44a9575a-9e7d-4429-b517-fed6e9633e20
514;514;2021-01-01T11:08:34.0000000+01:00;10;True;Blue;100;0;8;5;Standing;;10;10;False;49;49;1;1;49;1;c9b899b6-52d5-490b-b306-68371bff0571
514;514;2021-01-01T11:08:34.0000000+01:00;0;False;Blue;-4;0;9;5;Standing;;10;10;False;50;50;1;1;50;1;9f31fb40-ed13-470e-a141-ae895d3d15a9
515;515;2021-01-01T11:08:35.0000000+01:00;4;True;Red;100;620;2;0;Standing;ViviMind;10;10;False;49;1;1;2;49;1;20b2fce2-682b-4e3e-8c47-5e167a664e46
515;515;2021-01-01T11:08:35.0000000+01:00;0;False;Yellow;-7;0;4;0;Standing;ViviMindCopy;10;10;False;25;25;37;49;25;37;26cf382b-e7ee-4fb2-aef0-c7d9606ef930
515;515;2021-01-01T11:08:35.0000000+01:00;9;True;Red;100;0;1;5;Standing;ViviMind;10;10;False;31;1;36;1;31;36;01c1a908-a3a5-43dd-8629-5633e8b0a088
515;515;2021-01-01T11:08:35.0000000+01:00;0;False;Yellow;-8;0;6;2;Standing;ViviMindCopy;10;10;True;32;26;26;50;32;26;4f1f18dd-12e8-44ad-b11f-2f1ee4778e44
515;515;2021-01-01T11:08:35.0000000+01:00;0;False;Yellow;-5;10;5;0;Standing;ViviMindCopy;10;10;False;25;25;37;50;25;37;00339bfd-005a-468d-9db2-94ced9d4fd90
515;515;2021-01-01T11:08:35.0000000+01:00;0;False;Blue;-2;0;7;5;Standing;;10;10;False;50;50;2;2;50;2;fab4dae7-0689-4618-9037-0fa2e3eb1f2f
515;515;2021-01-01T11:08:35.0000000+01:00;1;True;Red;100;150;3;4;Standing;ViviMind;10;10;False;49;2;1;1;49;1;44a9575a-9e7d-4429-b517-fed6e9633e20
515;515;2021-01-01T11:08:35.0000000+01:00;10;True;Blue;100;0;8;5;Standing;;10;10;False;49;49;1;1;49;1;c9b899b6-52d5-490b-b306-68371bff0571
515;515;2021-01-01T11:08:35.0000000+01:00;0;False;Blue;-4;0;9;5;Standing;;10;10;False;50;50;1;1;50;1;9f31fb40-ed13-470e-a141-ae895d3d15a9
516;516;2021-01-01T11:08:36.0000000+01:00;1;True;Red;100;620;2;4;Standing;ViviMind;10;10;False;49;1;1;2;49;1;20b2fce2-682b-4e3e-8c47-5e167a664e46
516;516;2021-01-01T11:08:36.0000000+01:00;0;False;Yellow;-7;0;4;0;Standing;ViviMindCopy;10;10;False;25;25;37;49;25;37;26cf382b-e7ee-4fb2-aef0-c7d9606ef930
516;516;2021-01-01T11:08:36.0000000+01:00;9;True;Red;100;0;1;5;Standing;ViviMind;10;10;False;30;1;37;1;30;37;01c1a908-a3a5-43dd-8629-5633e8b0a088
516;516;2021-01-01T11:08:36.0000000+01:00;0;False;Yellow;-8;0;6;2;Standing;ViviMindCopy;10;10;True;32;26;26;50;32;26;4f1f18dd-12e8-44ad-b11f-2f1ee4778e44
516;516;2021-01-01T11:08:36.0000000+01:00;0;False;Yellow;-5;10;5;0;Standing;ViviMindCopy;10;10;False;25;25;37;50;25;37;00339bfd-005a-468d-9db2-94ced9d4fd90
516;516;2021-01-01T11:08:36.0000000+01:00;0;False;Blue;-2;0;7;5;Standing;;10;10;False;50;50;2;2;50;2;fab4dae7-0689-4618-9037-0fa2e3eb1f2f
516;516;2021-01-01T11:08:36.0000000+01:00;4;True;Red;100;150;3;3;Standing;ViviMind;10;10;False;49;2;1;1;49;1;44a9575a-9e7d-4429-b517-fed6e9633e20
516;516;2021-01-01T11:08:36.0000000+01:00;10;True;Blue;100;0;8;5;Standing;;10;10;False;49;49;1;1;49;1;c9b899b6-52d5-490b-b306-68371bff0571
516;516;2021-01-01T11:08:36.0000000+01:00;0;False;Blue;-4;0;9;5;Standing;;10;10;False;50;50;1;1;50;1;9f31fb40-ed13-470e-a141-ae895d3d15a9
517;517;2021-01-01T11:08:37.0000000+01:00;4;True;Red;100;620;2;3;Standing;ViviMind;10;10;False;49;1;1;2;49;1;20b2fce2-682b-4e3e-8c47-5e167a664e46
517;517;2021-01-01T11:08:37.0000000+01:00;0;False;Yellow;-7;0;4;0;Standing;ViviMindCopy;10;10;False;25;25;37;49;25;37;26cf382b-e7ee-4fb2-aef0-c7d9606ef930
517;517;2021-01-01T11:08:37.0000000+01:00;9;True;Red;100;0;1;5;Standing;ViviMind;10;10;False;29;1;38;1;29;38;01c1a908-a3a5-43dd-8629-5633e8b0a088
517;517;2021-01-01T11:08:37.0000000+01:00;0;False;Yellow;-8;0;6;2;Standing;ViviMindCopy;10;10;True;32;26;26;50;32;26;4f1f18dd-12e8-44ad-b11f-2f1ee4778e44
517;517;2021-01-01T11:08:37.0000000+01:00;0;False;Yellow;-5;10;5;0;Standing;ViviMindCopy;10;10;False;25;25;37;50;25;37;00339bfd-005a-468d-9db2-94ced9d4fd90
517;517;2021-01-01T11:08:37.0000000+01:00;0;False;Blue;-2;0;7;5;Standing;;10;10;False;50;50;2;2;50;2;fab4dae7-0689-4618-9037-0fa2e3eb1f2f
517;517;2021-01-01T11:08:37.0000000+01:00;4;True;Red;100;150;3;2;Standing;ViviMind;10;10;False;49;2;1;1;49;1;44a9575a-9e7d-4429-b517-fed6e9633e20
517;517;2021-01-01T11:08:37.0000000+01:00;10;True;Blue;100;0;8;5;Standing;;10;10;False;49;49;1;1;49;1;c9b899b6-52d5-490b-b306-68371bff0571
517;517;2021-01-01T11:08:37.0000000+01:00;0;False;Blue;-4;0;9;5;Standing;;10;10;False;50;50;1;1;50;1;9f31fb40-ed13-470e-a141-ae895d3d15a9
518;518;2021-01-01T11:08:38.0000000+01:00;4;True;Red;100;620;2;2;Standing;ViviMind;10;10;False;49;1;1;2;49;1;20b2fce2-682b-4e3e-8c47-5e167a664e46
518;518;2021-01-01T11:08:38.0000000+01:00;0;False;Yellow;-7;0;4;0;Standing;ViviMindCopy;10;10;False;25;25;37;49;25;37;26cf382b-e7ee-4fb2-aef0-c7d9606ef930
518;518;2021-01-01T11:08:38.0000000+01:00;9;True;Red;100;0;1;5;Standing;ViviMind;10;10;False;28;1;39;1;28;39;01c1a908-a3a5-43dd-8629-5633e8b0a088
518;518;2021-01-01T11:08:38.0000000+01:00;0;False;Yellow;-8;0;6;2;Standing;ViviMindCopy;10;10;True;32;26;26;50;32;26;4f1f18dd-12e8-44ad-b11f-2f1ee4778e44
518;518;2021-01-01T11:08:38.0000000+01:00;0;False;Yellow;-5;10;5;0;Standing;ViviMindCopy;10;10;False;25;25;37;50;25;37;00339bfd-005a-468d-9db2-94ced9d4fd90
518;518;2021-01-01T11:08:38.0000000+01:00;0;False;Blue;-2;0;7;5;Standing;;10;10;False;50;50;2;2;50;2;fab4dae7-0689-4618-9037-0fa2e3eb1f2f
518;518;2021-01-01T11:08:38.0000000+01:00;4;True;Red;100;150;3;1;Standing;ViviMind;10;10;False;49;2;1;1;49;1;44a9575a-9e7d-4429-b517-fed6e9633e20
518;518;2021-01-01T11:08:38.0000000+01:00;10;True;Blue;100;0;8;5;Standing;;10;10;False;49;49;1;1;49;1;c9b899b6-52d5-490b-b306-68371bff0571
518;518;2021-01-01T11:08:38.0000000+01:00;0;False;Blue;-4;0;9;5;Standing;;10;10;False;50;50;1;1;50;1;9f31fb40-ed13-470e-a141-ae895d3d15a9
519;519;2021-01-01T11:08:39.0000000+01:00;4;True;Red;100;620;2;1;Standing;ViviMind;10;10;False;49;1;1;2;49;1;20b2fce2-682b-4e3e-8c47-5e167a664e46
519;519;2021-01-01T11:08:39.0000000+01:00;0;False;Yellow;-7;0;4;0;Standing;ViviMindCopy;10;10;False;25;25;37;49;25;37;26cf382b-e7ee-4fb2-aef0-c7d9606ef930
519;519;2021-01-01T11:08:39.0000000+01:00;9;True;Red;100;0;1;5;Standing;ViviMind;10;10;False;27;1;40;1;27;40;01c1a908-a3a5-43dd-8629-5633e8b0a088
519;519;2021-01-01T11:08:39.0000000+01:00;0;False;Yellow;-8;0;6;2;Standing;ViviMindCopy;10;10;True;32;26;26;50;32;26;4f1f18dd-12e8-44ad-b11f-2f1ee4778e44
519;519;2021-01-01T11:08:39.0000000+01:00;0;False;Yellow;-5;10;5;0;Standing;ViviMindCopy;10;10;False;25;25;37;50;25;37;00339bfd-005a-468d-9db2-94ced9d4fd90
519;519;2021-01-01T11:08:39.0000000+01:00;0;False;Blue;-2;0;7;5;Standing;;10;10;False;50;50;2;2;50;2;fab4dae7-0689-4618-9037-0fa2e3eb1f2f
519;519;2021-01-01T11:08:39.0000000+01:00;4;True;Red;100;150;3;0;Standing;ViviMind;10;10;False;49;2;1;1;49;1;44a9575a-9e7d-4429-b517-fed6e9633e20
519;519;2021-01-01T11:08:39.0000000+01:00;10;True;Blue;100;0;8;5;Standing;;10;10;False;49;49;1;1;49;1;c9b899b6-52d5-490b-b306-68371bff0571
519;519;2021-01-01T11:08:39.0000000+01:00;0;False;Blue;-4;0;9;5;Standing;;10;10;False;50;50;1;1;50;1;9f31fb40-ed13-470e-a141-ae895d3d15a9
520;520;2021-01-01T11:08:40.0000000+01:00;4;True;Red;100;620;2;0;Standing;ViviMind;10;10;False;49;1;1;2;49;1;20b2fce2-682b-4e3e-8c47-5e167a664e46
520;520;2021-01-01T11:08:40.0000000+01:00;0;False;Yellow;-7;0;4;0;Standing;ViviMindCopy;10;10;False;25;25;37;49;25;37;26cf382b-e7ee-4fb2-aef0-c7d9606ef930
520;520;2021-01-01T11:08:40.0000000+01:00;9;True;Red;100;0;1;5;Standing;ViviMind;10;10;False;26;1;39;1;26;39;01c1a908-a3a5-43dd-8629-5633e8b0a088
520;520;2021-01-01T11:08:40.0000000+01:00;0;False;Yellow;-8;0;6;2;Standing;ViviMindCopy;10;10;True;32;26;26;50;32;26;4f1f18dd-12e8-44ad-b11f-2f1ee4778e44
520;520;2021-01-01T11:08:40.0000000+01:00;0;False;Yellow;-5;10;5;0;Standing;ViviMindCopy;10;10;False;25;25;37;50;25;37;00339bfd-005a-468d-9db2-94ced9d4fd90
520;520;2021-01-01T11:08:40.0000000+01:00;0;False;Blue;-2;0;7;5;Standing;;10;10;False;50;50;2;2;50;2;fab4dae7-0689-4618-9037-0fa2e3eb1f2f
520;520;2021-01-01T11:08:40.0000000+01:00;1;True;Red;100;150;3;4;Standing;ViviMind;10;10;False;49;2;1;1;49;1;44a9575a-9e7d-4429-b517-fed6e9633e20
520;520;2021-01-01T11:08:40.0000000+01:00;10;True;Blue;100;0;8;5;Standing;;10;10;False;49;49;1;1;49;1;c9b899b6-52d5-490b-b306-68371bff0571
520;520;2021-01-01T11:08:40.0000000+01:00;0;False;Blue;-4;0;9;5;Standing;;10;10;False;50;50;1;1;50;1;9f31fb40-ed13-470e-a141-ae895d3d15a9
521;521;2021-01-01T11:08:41.0000000+01:00;1;True;Red;100;620;2;4;Standing;ViviMind;10;10;False;49;1;1;2;49;1;20b2fce2-682b-4e3e-8c47-5e167a664e46
521;521;2021-01-01T11:08:41.0000000+01:00;0;False;Yellow;-7;0;4;0;Standing;ViviMindCopy;10;10;False;25;25;37;49;25;37;26cf382b-e7ee-4fb2-aef0-c7d9606ef930
521;521;2021-01-01T11:08:41.0000000+01:00;9;True;Red;100;0;1;5;Standing;ViviMind;10;10;False;26;1;38;1;26;38;01c1a908-a3a5-43dd-8629-5633e8b0a088
521;521;2021-01-01T11:08:41.0000000+01:00;0;False;Yellow;-8;0;6;2;Standing;ViviMindCopy;10;10;True;32;26;26;50;32;26;4f1f18dd-12e8-44ad-b11f-2f1ee4778e44
521;521;2021-01-01T11:08:41.0000000+01:00;0;False;Yellow;-5;10;5;0;Standing;ViviMindCopy;10;10;False;25;25;37;50;25;37;00339bfd-005a-468d-9db2-94ced9d4fd90
521;521;2021-01-01T11:08:41.0000000+01:00;0;False;Blue;-2;0;7;5;Standing;;10;10;False;50;50;2;2;50;2;fab4dae7-0689-4618-9037-0fa2e3eb1f2f
521;521;2021-01-01T11:08:41.0000000+01:00;4;True;Red;100;150;3;3;Standing;ViviMind;10;10;False;49;2;1;1;49;1;44a9575a-9e7d-4429-b517-fed6e9633e20
521;521;2021-01-01T11:08:41.0000000+01:00;10;True;Blue;100;0;8;5;Standing;;10;10;False;49;49;1;1;49;1;c9b899b6-52d5-490b-b306-68371bff0571
521;521;2021-01-01T11:08:41.0000000+01:00;0;False;Blue;-4;0;9;5;Standing;;10;10;False;50;50;1;1;50;1;9f31fb40-ed13-470e-a141-ae895d3d15a9
522;522;2021-01-01T11:08:42.0000000+01:00;4;True;Red;100;620;2;3;Standing;ViviMind;10;10;False;49;1;1;2;49;1;20b2fce2-682b-4e3e-8c47-5e167a664e46
522;522;2021-01-01T11:08:42.0000000+01:00;0;False;Yellow;-7;0;4;0;Standing;ViviMindCopy;10;10;False;25;25;37;49;25;37;26cf382b-e7ee-4fb2-aef0-c7d9606ef930
